neg,neu,pos,preds,Sentiment,Text,processed,wc,uwc,hit
0.7271654241775859,0.1570916461877729,0.11574292963464113,neg,neg,นั่งแท็กซี่แม่งเลยอิผี,นั่ง|แท็กซี่|แม่|ง|เลย|อิ|ผี,7,7,True
0.7848576401914331,0.015201440363458942,0.19994091944510797,neg,neu,อีกอันขำๆคือ เวลาอ่านฟิค พล๊อตคลาสสิคเลยคือ นายเอกชอบลงไปเซเว่นโดยไม่พกมือถือ!! แล้วมันก็จะชอบมีเหตุการณ์ระทึก เช่นโดนจับตัวไป มีอุบัติเหตุ ถ้าเป็นกูเนี่ยไม่มีเหตุการณ์นี้แน่นอน ขนาดเดินไปห้องน้ำกูยังต้องถือมือเข้าไปเล่นเลย แต่อาจจะกลายเป็นพระเอกติดต่อไม่ได้เพราะมือถือตกส้วมแทน,อีก|อัน|ขำ|ๆ|คือ| |เวลา|อ่าน|ฟิค| |พ|ล๊อต|คลาสสิค|เลย|คือ| |นาย|เอก|ชอบ|ลง|ไป|เซเว่น|โดย|ไม่|พก|มือถือ|!!| |แล้ว|มัน|ก็|จะ|ชอบ|มี|เหตุการณ์|ระทึก| |เช่น|โดน|จับตัว|ไป| |มี|อุบัติเหตุ| |ถ้า|เป็น|กู|เนี่ย|ไม่|มี|เหตุการณ์|นี้|แน่นอน| |ขนาด|เดิน|ไป|ห้องน้ำ|กู|ยัง|ต้อง|ถือ|มือ|เข้าไป|เล่น|เลย| |แต่|อาจจะ|กลายเป็น|พระเอก|ติดต่อ|ไม่|ได้|เพราะ|มือถือ|ตก|ส้วม|แทน,80,60,False
0.06243524796069636,0.84403866094658,0.09352609109272374,neu,neu,"วันศุกร์แล้ว เย็นนี้แวะมาเที่ยว #SNOPบร้า สิจ๊ะ เดี๋ยวเค้าถ่ายรูปให้สวยๆเลย 👉 ก่อน 5 ทุ่ม 🖐️ เชิญมาใช้สิทธิ์ ""5 บาทรักษาทุกโรค"" 🖐️ ที่สถานบำบัดบ้า #SNOPบร้า 🤡👿🤖👹👾💩🎃 ลูกค้าแค่เปิดเบลนด์ 1 ขวด ได้สิทธิ์ ซื้อมิกเซอร์ โค้ก โซดา น้ำ ✨ ทุกรายการขายในราคา 5 บาท อีก 10 ขวดน๊าา 👍👍👍 👉 พิเศษสุดๆๆๆ ^ ^ มาใช้สิทธิ์คุ้มๆ ก่อน 5 ทุ่มนะจ๊ะ 🖐️ (ร้านปิดทุกวันจันทร์จ้า) ใครที่อยากจองโต๊ะโทรเบอร์นี้เลยจ้า 08 88 88 88 88 / 088 888 8888 #snopสถานบำบัดบ้า","วัน|ศุกร์|แล้ว| |เย็น|นี้|แวะ|มา|เที่ยว| |#SNOP|บ|ร้า| |สิ|จ๊ะ| |เดี๋ยว|เค้า|ถ่ายรูป|ให้|สวย|ๆ|เลย| |👉| |ก่อน| |5| |ทุ่ม| |🖐️| |เชิญ|มา|ใช้|สิทธิ์| |""5| |บาท|รักษา|ทุก|โรค|""| |🖐️| |ที่|สถานบำบัด|บ้า| |#SNOP|บ|ร้า| |🤡👿🤖👹👾💩🎃| |ลูกค้า|แค่|เปิด|เบลนด์| |1| |ขวด| |ได้|สิทธิ์| |ซื้อ|มิกเซอร์| |โค้ก| |โซดา| |น้ำ| |✨| |ทุก|รายการ|ขาย|ใน|ราคา| |5| |บาท| |อีก| |10| |ขวด|น๊าา| |👍👍👍| |👉| |พิเศษ|สุด|ๆๆๆ| |^| |^| |มา|ใช้|สิทธิ์|คุ้ม|ๆ| |ก่อน| |5| |ทุ่ม|นะจ๊ะ| |🖐️| |(|ร้าน|ปิด|ทุกวัน|จันทร์|จ้า|)| |ใคร|ที่|อยาก|จอง|โต๊ะ|โทร|เบอร์|นี้|เลย|จ้า| |08| |88| |88| |88| |88| |/| |088| |888| |8888| |#snop|สถานบำบัด|บ้า",167,86,True
0.7318288683511533,0.24956514972550792,0.01860598192333879,neg,neg,น้ำเปล่า. ขวดละ50บาทและโค้กขวดละ60บาทเบียร์ช้างขวดละ120บาท แพงเกินไป,น้ำเปล่า|.| |ขวด|ละ|50|บาท|และ|โค้ก|ขวด|ละ|60|บาท|เบียร์|ช้าง|ขวด|ละ|120|บาท| |แพง|เกินไป,22,15,True
0.1935519573792423,0.7704721977874107,0.03597584483334698,neu,neu,จะเอาทั้งย่าง และปี้ง,จะ|เอา|ทั้ง|ย่าง| |และ|ปี้|ง,8,8,True
0.07608909191905767,0.814708235724184,0.10920267235675833,neu,pos,GOoooooo!!!!!!,GOoooooo|!!!!!!,2,2,False
0.6364854993765862,0.3386062848383231,0.02490821578509076,neg,neg,โป๊บไม่กินช้างหรอก เชื่อสิ,โป๊|บ|ไม่|กิน|ช้าง|หรอก| |เชื่อ|สิ,9,9,True
0.5935374718072739,0.056025739424233986,0.35043678876849216,neg,neu,ไม่กินของมึนเมา แต่อยากกินลีโอ555,ไม่|กิน|ของมึนเมา| |แต่|อยาก|กิน|ลีโอ|555,9,8,False
0.12310536361295457,0.7150844736496523,0.16181016273739302,neu,neu,ก้อนรับทราบครับผม,ก้อน|รับทราบ|ครับผม,3,3,True
0.013832258264802492,0.8293602455689791,0.15680749616621842,neu,neu,สำหรับนิสสัน โน๊ต สามารถคลิกอ่านได้ที่ https://www.nissan.co.th/offers/nissan-note.html,สำหรับ|นิสสัน| |โน๊ต| |สามารถ|คลิก|อ่าน|ได้ที่| |https|://www.nissan.co.th/offers/nissan-note.html,12,10,True
0.7919975516737396,0.1964985451636608,0.01150390316259956,neg,neg,นี่ซื้อฟูลมูนแอล7.5% ใจเต้นตึบๆเต้นไปถึงชีพจรที่หัวเลยอีดอก แต่ไม่มึนนะไม่ได้เมา คาดว่าถ้าแดกอีกสองขวดกูตายแน่จ้ะ,นี่|ซื้อ|ฟู|ล|มูน|แอล|7.5|%| |ใจเต้น|ตึบ|ๆ|เต้น|ไป|ถึง|ชีพจร|ที่|หัว|เลย|อีดอก| |แต่|ไม่|มึน|นะ|ไม่|ได้|เมา| |คาด|ว่า|ถ้า|แดก|อีก|สอง|ขวด|กู|ตาย|แน่|จ้ะ,40,37,True
0.586397702615948,0.372498764426308,0.04110353295774393,neg,neg,รถก็มีข้อผิดพลาดด้วยกันทุกค่าย... แต่ดูแลลูกค้าอย่างไร ตรงที่ mazdaเป็นปัญหาอยู่เนี่ย ดีเซล cx5 mazda 2 อดีตช่างพอมีข้อมูลอะไรเพิ่มเติมไหมครับ เผื่อได้ความกระจ่าง ผมถาม mazda ไปไม่เห็นตอบอะไรเลย ... แกล้งตาย ซะงั้น,รถ|ก็|มี|ข้อผิดพลาด|ด้วยกัน|ทุก|ค่าย|...| |แต่|ดูแล|ลูกค้า|อย่างไร| |ตรง|ที่| |mazda|เป็นปัญหา|อยู่|เนี่ย| |ดีเซล| |cx|5| |mazda| |2| |อดีต|ช่าง|พอ|มี|ข้อมูล|อะไร|เพิ่มเติม|ไหม|ครับ| |เผื่อ|ได้|ความกระจ่าง| |ผม|ถาม| |mazda| |ไป|ไม่|เห็น|ตอบ|อะไร|เลย| |...| |แกล้ง|ตาย| |ซะงั้น,63,44,True
0.7483517571863699,0.06147277651613168,0.19017546629749846,neg,neg,บาร์บิก้อนวันนี้ไม่อร่อยเลย รู้สึกกินสารอะไรสักอย่าง จะอ้วก,บาร์|บิ|ก้อน|วันนี้|ไม่|อร่อย|เลย| |รู้สึก|กิน|สาร|อะไร|สัก|อย่าง| |จะ|อ้วก,17,16,True
0.03438311495122929,0.9066514782713361,0.05896540677743467,neu,neu,"โปรโมชั่นแรงงงงงส์ แพ็คคู่ ห้ามพลาด . 💢HR-V และ 💢BR-V โปรโมชั่นแรง 3 เด้ง 1. รับดอกเบี้ย 1.99% 2. ช่วยผ่อนเดือนละ 1,000 บาท (12 เดือน) 3. ฟรีประกันภัยชั้น 1 ที่ #ฮอนด้าบ้านไผ่ วันนี้ - 31 มกราคม 2561","โปรโมชั่น|แรง|งง|งงส์| |แพ็ค|คู่| |ห้าม|พลาด| |.| |💢HR-V| |และ| |💢BR-V| |โปรโมชั่น|แรง| |3| |เด้ง| |1|.| |รับ|ดอกเบี้ย| |1.99|%| |2|.| |ช่วย|ผ่อน|เดือน|ละ| |1,000| |บาท| |(12| |เดือน|)| |3|.| |ฟรี|ประกันภัย|ชั้น| |1| |ที่| |#|ฮอนด้า|บ้าน|ไผ่| |วันนี้| |-| |31| |มกราคม| |2561",77,42,True
0.5291589330253064,0.4121405344971622,0.05870053247753145,neg,neg,ถ้าไม่เปลี่ยนโฉมเลย ก็ควรปรับมากกว่านี้ เช่นเปลี่ยนคอนโซล เพราะเชฟโรเล็ตยังเปลี่ยนมาแล้ว,ถ้า|ไม่|เปลี่ยน|โฉม|เลย| |ก็|ควร|ปรับ|มากกว่า|นี้| |เช่น|เปลี่ยน|คอนโซล| |เพราะ|เชฟโรเล็ต|ยัง|เปลี่ยน|มา|แล้ว,22,18,True
0.1204736665792371,0.7966235371957465,0.0829027962250164,neu,pos,น่ากินน่ะ ว่ามั้ย,น่ากิน|น่ะ| |ว่า|มั้ย,5,5,False
0.5615317631968282,0.27232734294447936,0.16614089385869238,neg,neg,ตำรวจไทยแม่งยุในกะลา,ตำรวจ|ไทย|แม่|ง|ยุ|ใน|กะลา,7,7,True
0.12617338916827484,0.7440969753147622,0.12972963551696295,neu,neg,สักวันคงทนไม่ไหว5555,สักวัน|คง|ทนไม่ไหว|5555,4,4,False
0.06927454090320313,0.6845490102887724,0.24617644880802445,neu,neu,เย็นนี้ดีไหม,เย็น|นี้|ดี|ไหม,4,4,True
0.14246439414406523,0.7063698334127536,0.15116577244318105,neu,pos,วัดสวยมากก ดอยสุเทพ,วัด|สวย|มา|กก| |ดอย|สุเทพ,7,7,False
0.758604944761052,0.17831960435756117,0.06307545088138695,neg,neg,อย่าหวังคะ รถเราเพิ่งเสียขับดับกลางอากาศติดไป ทั้ง0+ฟอร์ด บอกติดต่อกลับเงียบหาย ขบวนกานกฏหมายเท่านั้นถึงจะเหมาะกับฟอร์ด,อย่า|หวัง|คะ| |รถ|เรา|เพิ่ง|เสีย|ขับ|ดับ|กลางอากาศ|ติด|ไป| |ทั้ง|0|+|ฟอร์ด| |บอก|ติดต่อ|กลับ|เงียบหาย| |ขบวน|กา|นก|ฏ|หมาย|เท่านั้น|ถึง|จะ|เหมาะกับ|ฟอร์ด,34,30,True
0.08157856645644095,0.5866381586185859,0.33178327492497306,neu,pos,นิสสัน นาวารา สปอร์ตเทคคุณภาพดีมากๆมีโปรโมชั่นดีๆแบบนี้ต้องรีบๆหน่อยนะคะ,นิสสัน| |นาวา|รา| |สปอร์ต|เทค|คุณภาพ|ดีมาก|ๆ|มี|โปรโมชั่น|ดี|ๆ|แบบนี้|ต้อง|รีบ|ๆ|หน่อย|นะคะ,20,17,False
0.10567134440568855,0.7924427564681825,0.10188589912612898,neu,neu,ใครทำร้ายแอดหรอครับ,ใคร|ทำร้าย|แอด|หรอ|ครับ,5,5,True
0.026119408964967464,0.9479064755092532,0.025974115525779332,neu,neu,#ITCHYใหม่ —>ย้ายร้านมาอยู่หลังร้านณ.สโมสร (ในโครงการโอสแควร์) บนถนนศรีนครินทร์หรืออยู่ฝั่งตรงข้ามโรงพยาบาลเปาโลสมุทรปราการ มีทั้งดนตรีสด มีทั้งดีเจ EDM.เริ่มสนุกกันตั้งแต่ 3 ทุ่มทุกค่ำคืนเป็นต้นไป ☎️สอบถามเส้นทาง/สำรองที่นั่งได้เลย ▪️ 02-222-2222 ▪️ 088-888-8888 คุณเจี๊ยบ ▪️ 099-999-9999 คุณวิน ▪️ 088-888-8888 คุณจั้ม โปรดพกบัตรประชาชนตัวจริง 20+ #ITCHY #WAREHOUSE #JAMESON,#ITCHY|ใหม่| |—>|ย้าย|ร้าน|มา|อยู่|หลัง|ร้าน|ณ|.|สโมสร| |(|ใน|โครงการ|โอ|สแควร์|)| |บน|ถนน|ศรีนครินทร์|หรือ|อยู่|ฝั่ง|ตรงข้าม|โรงพยาบาล|เปาโล|สมุทรปราการ| |มี|ทั้ง|ดนตรี|สด| |มี|ทั้ง|ดีเจ| |EDM|.|เริ่ม|สนุก|กัน|ตั้งแต่| |3| |ทุ่ม|ทุก|ค่ำคืน|เป็นต้นไป| |☎️|สอบถาม|เส้นทาง|/|สำรอง|ที่นั่ง|ได้|เลย| |▪️| |02|-|222|-|2222| |▪️| |088|-|888|-|8888| |คุณ|เจี๊ยบ| |▪️| |099|-|999|-|9999| |คุณ|วิน| |▪️| |088|-|888|-|8888| |คุณ|จั้ม| |โปรด|พก|บัตรประชาชน|ตัวจริง| |20|+| |#ITCHY| |#WAREHOUSE| |#JAMESON,118,73,True
0.11859528549755573,0.7169090283714337,0.1644956861310107,neu,neu,มาดิ,มา|ดิ,2,2,True
0.0512245293854695,0.7377306222709128,0.21104484834361778,neu,pos,มี 😍😍😍😍😍😍😍,มี| |😍😍😍😍😍😍😍,3,3,False
0.43909542507699534,0.5410139560437822,0.01989061887922239,neu,pos,ต้องคิดถึงดุสิตธานีแน่ๆอ่า สมัยอยู่จุฬาคือดงบัง เอสเจมาต้องได้เจอตัวจริงทุกครั้ง แต่งตัวออกจากหอตอนกลางคืน เพื่อนๆจะรู้เลยว่าไปดุสิตอีกแล้ว😂โชคดีที่หอใหม่และคณะอยู่ใกล้มาก แค่ข้ามถนนก็ถึง ไม่งั้นเราคงไม่ได้เจอกันบ่อยๆขนาดนี้แน่ๆ😘 ขอขอบคุณพี่ยามดุสิตด้วยที่ไม่ไล่ค่ะ #ดุสิตธานี,ต้อง|คิดถึง|ดุสิต|ธานี|แน่ๆ|อ่า| |สมัย|อยู่|จุฬา|คือ|ดง|บัง| |เอส|เจ|มา|ต้อง|ได้|เจอ|ตัวจริง|ทุกครั้ง| |แต่งตัว|ออกจาก|หอ|ตอนกลางคืน| |เพื่อน|ๆ|จะ|รู้|เลย|ว่า|ไป|ดุสิต|อีกแล้ว|😂|โชคดี|ที่|หอ|ใหม่|และ|คณะ|อยู่|ใกล้|มาก| |แค่|ข้ามถนน|ก็|ถึง| |ไม่งั้น|เรา|คง|ไม่|ได้|เจอกัน|บ่อยๆ|ขนาด|นี้|แน่ๆ|😘| |ขอ|ขอบคุณ|พี่|ยาม|ดุสิต|ด้วย|ที่|ไม่|ไล่|ค่ะ| |#|ดุสิต|ธานี,79,61,False
0.036758875335609606,0.7296234117579057,0.2336177129064848,neu,pos,ขอบคุณพี่ๆน้าๆครับ,ขอบคุณ|พี่|ๆ|น้า|ๆ|ครับ,6,5,False
0.21873873369463673,0.625582567555048,0.1556786987503153,neu,neu,อ่ะจร้าาาา ถามดูห่าาาาา.,อ่ะ|จ|ร้า|าาา| |ถาม|ดู|ห่า|าาาา|.,10,10,True
0.06770320756371925,0.7803771468579906,0.1519196455782902,neu,neg,เคยตั้งไปสิงห์ (เบียร์) มันพาไป สิงห์ (โรงน้ำแข็ง) บ้าชิบหาย,เคย|ตั้ง|ไป|สิงห์| |(|เบียร์|)| |มัน|พา|ไป| |สิงห์| |(|โรง|น้ำแข็ง|)| |บ้า|ชิบหาย,22,14,False
0.05261990794461591,0.8500686092267437,0.09731148282864044,neu,neg,ไปซื้อ 10ชิ้นก็ไม่เห็นลดงงใจ 😔,ไป|ซื้อ| |10|ชิ้น|ก็|ไม่|เห็น|ลด|งง|ใจ| |😔,13,12,False
0.11859528549755573,0.7169090283714337,0.1644956861310107,neu,neg,โง่ดว้ย,โง่|ดว้ย,2,2,False
0.002698807597301603,0.9580876926377827,0.039213499764915734,neu,neu,"ได้ 4 เซียนทะลุรอบรองฯ ""โอ๊ต ระนอง"" ตัดกับ ""ตัวจี๊ด"" ""ชาย โซโห"" ดวล "" เอก จินดา"" ใครจะคว้าแชมป์ พรุ่งนี้ (25 พ.ย.) รู้ผล ........ ศึกสอยคิว ""New Lampang SangSom 6 Red Open 2017"" สนามที่ 7 ณ New Lampang Snooker Club จ.ลำปาง วันที่ 22 พ.ย. ผ่านไป 4 วันเต็มๆก็ได้ 4 ผู้กล้าที่ฝ่าด่านเข้ามาถึงรอบรองชนะเลิศ นำโดยอดีตรองแชมป์เยาวชนประเทศไทย ที่รายการนี้ถูกมองเป็นม้ามืด ""โอ๊ต ระนอง"" (พลากร เตี่ยวสกุล) เข้ามาชนของแข็ง กระดูกชิ้นเบ้อเร่ออย่าง ""ตัวจี๊ด"" (สยม ตันเซียน) ส่วนอีกคู่รุ่นใหญ่วัยใกล้เคียงกัน ""ชาย โซโห"" (สมชาย กาวสำราญ) จะร่ายเพลงคิวกับ ""เอก จินดา"" (ณัฐวรรธน์ ผ่องศรีสุข) ซึ่งผู้ชนะในรอบรองฯนี้ นอกจากมีลุ้นถ้วยแชมป์พร้อมเงินรางวัลเป็นแล้ว ผู้ชนะในรอบรองฯ ยังจะได้โควต้าเป็นเล่นรอบสุดท้ายปลายปีนี้ที่โคราช ในวันพรุ่งนี้ (25 พ.ย.) ทางเพจ SnookerSociety จะแชร์ไลฟ์การแข่งขันจากทางเพจ SangSom 6 Red มาให้แฟนๆได้รับชมจนกระทั่งรู้ผลแชมป์ ..... เรื่อง : แอดฯชัช ภาพ : โต้ง แสงโสม","ได้| |4| |เซียน|ทะลุ|รอบ|รอง|ฯ| |""|โอ๊ต| |ระนอง|""| |ตัด|กับ| |""|ตัวจี๊ด|""| |""|ชาย| |โซ|โห|""| |ดวล| |""| |เอก| |จินดา|""| |ใคร|จะ|คว้าแชมป์| |พรุ่งนี้| |(25| |พ|.|ย|.)| |รู้|ผล| |........| |ศึก|สอย|คิว| |""New| |Lampang| |SangSom| |6| |Red| |Open| |2017|""| |สนาม|ที่| |7| |ณ| |New| |Lampang| |Snooker| |Club| |จ.|ลำปาง| |วันที่| |22| |พ|.|ย|.| |ผ่าน|ไป| |4| |วัน|เต็มๆ|ก็ได้| |4| |ผู้|กล้า|ที่|ฝ่า|ด่าน|เข้า|มาถึง|รอบ|รองชนะเลิศ| |นำ|โดย|อดีต|รอง|แชมป์|เยาวชน|ประเทศ|ไทย| |ที่|รายการ|นี้|ถูก|มอง|เป็น|ม้ามืด| |""|โอ๊ต| |ระนอง|""| |(|พลากร| |เตี่ยว|สกุล|)| |เข้ามา|ชน|ของแข็ง| |กระดูก|ชิ้น|เบ้อเร่อ|อย่าง| |""|ตัวจี๊ด|""| |(|สยม| |ตัน|เซียน|)| |ส่วน|อีก|คู่|รุ่น|ใหญ่|วัย|ใกล้เคียง|กัน| |""|ชาย| |โซ|โห|""| |(|สม|ชาย| |กาว|สำราญ|)| |จะ|ร่าย|เพลง|คิว|กับ| |""|เอก| |จินดา|""| |(|ณัฐวรรธน์| |ผ่อง|ศรี|สุข|)| |ซึ่ง|ผู้ชนะ|ใน|รอบ|รอง|ฯ|นี้| |นอกจาก|มี|ลุ้น|ถ้วย|แชมป์|พร้อม|เงิน|รางวัล|เป็น|แล้ว| |ผู้ชนะ|ใน|รอบ|รอง|ฯ| |ยัง|จะ|ได้|โควต้า|เป็นเล่น|รอบ|สุดท้าย|ปลายปี|นี้|ที่|โคราช| |ใน|วันพรุ่งนี้| |(25| |พ|.|ย|.)| |ทาง|เพจ| |SnookerSociety| |จะ|แชร์|ไลฟ์|การแข่งขัน|จาก|ทาง|เพจ| |SangSom| |6| |Red| |มา|ให้|แฟน|ๆ|ได้รับ|ชม|จนกระทั่ง|รู้|ผล|แชมป์| |.....| |เรื่อง| |:| |แอด|ฯชัช| |ภาพ| |:| |โต้ง| |แสงโสม",311,149,True
0.3633141632871655,0.46408427415469183,0.17260156255814263,neu,neg,ลองผ้าอนามัยแบบสอดละ บอกได้คำเดียว,ลอง|ผ้าอนามัย|แบบ|สอด|ละ| |บอก|ได้|คำ|เดียว,10,10,False
0.020647828368630987,0.9114695894456603,0.06788258218570868,neu,neu,เช็คเสียง FC พี่ดา พี่ปั๊บ หน่อยยยยยยย ---------------------------------- กด ❤️ รักเลย ---------------------------------- แล้วเจอกันในงาน ช้างมิวสิคคอนเนคชั่น มหานครดนตรีที่สุรินทร์ 10 มี.ค. 61 นี้ ณ ลาน Green Space อ.เมือง จ.สุรินทร์ #ChangMusicConnection #Musictropolis #Chang #ช้าง,เช็ค|เสียง| |FC| |พี่|ดา| |พี่|ปั๊บ| |หน่อย|ยยยยยย| |----------------------------------| |กด| |❤️| |รัก|เลย| |----------------------------------| |แล้ว|เจอกัน|ใน|งาน| |ช้าง|มิวสิค|คอนเนค|ชั่น| |มหานคร|ดนตรี|ที่|สุรินทร์| |10| |มี|.|ค|.| |61| |นี้| |ณ| |ลาน| |Green| |Space| |อ.|เมือง| |จ.|สุรินทร์| |#ChangMusicConnection| |#Musictropolis| |#Chang| |#|ช้าง,73,43,True
0.26726502568075344,0.38743910964970946,0.34529586466953716,neu,pos,ใครเซียน #rov ต้องชอบอันนี้ อ่านสกิล แต่ละตัวแล้วฮา แล้วแบ็คกราวด์บ่งบอกหัวหน้าทีมมาก ภาพใส่ความหมายกับกิมมิคให้ตีโจทย์ 555 ชอบๆ #เลือกตั้ง62 สีสันดี เอามาจากไหน? เอามาจาก เพจ rovไหมละ เด้อ!!!!,ใคร|เซียน| |#rov| |ต้อง|ชอบ|อันนี้| |อ่าน|สกิล| |แต่ละ|ตัว|แล้ว|ฮา| |แล้ว|แบ็คกราวด์|บ่งบอก|หัวหน้า|ที|มมาก| |ภาพ|ใส่|ความหมาย|กับ|กิม|มิค|ให้|ตี|โจทย์| |555| |ชอบ|ๆ| |#|เลือกตั้ง|62| |สีสัน|ดี| |เอา|มาจาก|ไหน|?| |เอา|มาจาก| |เพจ| |rov|ไห|มละ| |เด้อ|!!!!,62,44,False
0.30107560147978923,0.6517439234851048,0.047180475035105876,neu,neu,สั่งนมย่าง เบียร์สิงห์,สั่ง|นม|ย่าง| |เบียร์|สิงห์,6,6,True
0.07192482408217436,0.8033953079069869,0.1246798680108387,neu,neu,มีใครอยากได้แบบนี้ไหมครับ สนใจติดต่อผมได้นะครับ รับทำไฟLED เส้นประดับ ไฟLED เส้นคอลโทล ผลงานที่ผ่านมาเวทีs2o เวทีงานไฮเนเก้น green room,มี|ใคร|อยากได้|แบบนี้|ไหม|ครับ| |สนใจ|ติดต่อ|ผม|ได้|นะ|ครับ| |รับ|ทำไฟ|LED| |เส้น|ประดับ| |ไฟ|LED| |เส้น|คอ|ล|โท|ล| |ผลงาน|ที่ผ่านมา|เวที|s|2|o| |เวที|งาน|ไฮเนเก้น| |green| |room,44,31,True
0.14006136353274062,0.84940451305111,0.010534123416149364,neu,neg,"นี่มันการเมืองระดับประเทศนะคุณ คุณคิดว่าเล่นขายของอยู่หรอ จากใจ #dek62 อย่างกู การสอบครั้งนี้สำคัญมากนะอิเหี้ย รร.กูก็ต้องเลื่อนสอบให้เร็วขึ้น มึงอย่าสนแค่พวกมึงสิ สน ปชช.ด้วย ""ไม่เคยกำหนดวันเลือกตั้ง""เฮงซวยมากอีสัส ตอนเลื่อนสอบมึงไม่ได้พูดอย่างงี้!! อีควาย!! #เลื่อนแม่มึงสิ","นี่|มัน|การเมือง|ระดับ|ประเทศ|นะ|คุณ| |คุณ|คิด|ว่า|เล่นขายของ|อยู่|หรอ| |จาก|ใจ| |#dek62| |อย่าง|กู| |การ|สอบ|ครั้งนี้|สำคัญ|มาก|นะ|อิ|เหี้ย| |รร.|กู|ก็|ต้อง|เลื่อน|สอบ|ให้|เร็ว|ขึ้น| |มึง|อย่า|สน|แค่|พวก|มึง|สิ| |สน| |ปชช|.|ด้วย| |""|ไม่|เคย|กำหนด|วัน|เลือกตั้ง|""|เฮงซวย|มาก|อี|สัส| |ตอน|เลื่อน|สอบ|มึง|ไม่|ได้|พูด|อย่างงี้|!!| |อี|ควาย|!!| |#|เลื่อน|แม่|มึง|สิ",87,58,False
0.10770257322938226,0.7172058993637851,0.17509152740683262,neu,neu,หมูหรือกระดาษ,หมู|หรือ|กระดาษ,3,3,True
0.07989925976763096,0.8109267256368893,0.10917401459547971,neu,neu,อย่าให้คนตั๊วได้,อย่า|ให้|คน|ตั๊ว|ได้,5,5,True
0.11752539415336795,0.7805388828889589,0.10193572295767304,neu,neu,แนะนำให้เริ่มต้นจากการล้างหน้าด้วย Hada Labo Deep Clean & Pore Refining Face Wash โฟมสูตรอ่อนโยนที่จะช่วยลดความมันส่วนเกินเพื่อรูขุมขนกระชับ,แนะนำ|ให้|เริ่มต้น|จาก|การ|ล้างหน้า|ด้วย| |Hada| |Labo| |Deep| |Clean| |&| |Pore| |Refining| |Face| |Wash| |โฟม|สูตร|อ่อนโยน|ที่จะ|ช่วย|ลด|ความมัน|ส่วนเกิน|เพื่อ|รูขุมขน|กระชับ,37,28,True
0.030699555743939507,0.7000438726486138,0.2692565716074467,neu,neu,นิสสันมาแหะ,นิสสัน|มา|แหะ,3,3,True
0.38155251764476,0.096549694525783,0.521897787829457,pos,pos,ว่างมั้ย ไปกินบาบีก้อนกัน,ว่าง|มั้ย| |ไป|กิน|บาบี|ก้อน|กัน,8,8,True
0.6618508002309047,0.20306608461856931,0.13508311515052607,neg,neu,แต่เบรกเนี่ย เหยียบไปแล้วเบรกไม่ทำงานเพราะระบบไฟฟ้าจำกัดไว้หรอ พี่ขับ Cruise control บ่อย civic กับ hrv ถ้าเหยียบเบรก cruise control ก็จะตัด แต่ฮอนด้าเบรกก็ส่วนเบรก เชื่อมต่อเบรกผ่านสายน้ำมันเบรกไปที่ปั๊มดิสเบรก พี่เลยงงว่า เบนซ์มันทำไมยังไงวะเนี่ย,แต่|เบรก|เนี่ย| |เหยียบ|ไป|แล้ว|เบรก|ไม่|ทำงาน|เพราะ|ระบบ|ไฟฟ้า|จำกัด|ไว้|หรอ| |พี่|ขับ| |Cruise| |control| |บ่อย| |civic| |กับ| |hrv| |ถ้า|เหยียบ|เบรก| |cruise| |control| |ก็|จะ|ตัด| |แต่|ฮอนด้า|เบรก|ก็|ส่วน|เบรก| |เชื่อมต่อ|เบรก|ผ่าน|สาย|น้ำมัน|เบรก|ไป|ที่|ปั๊ม|ดิส|เบรก| |พี่|เลย|งง|ว่า| |เบนซ์|มัน|ทำไม|ยังไง|วะ|เนี่ย,74,45,False
0.025285218997449246,0.8589502961867965,0.11576448481575434,neu,neu,ราคาเดียวกันค่ะ ^^,ราคา|เดียวกัน|ค่ะ| |^^,5,5,True
0.04464747342939939,0.6650046318067346,0.2903478947638659,neu,pos,nissan navara รถกระบะ เท่ห์ ทนๆ ที่สุดของรถกระบะแล้ว,nissan| |navara| |รถกระบะ| |เท่ห์| |ทน|ๆ| |ที่สุด|ของ|รถกระบะ|แล้ว,15,10,False
0.8663087590000143,0.09702781971796477,0.036663421282020915,neg,neg,เบียร์ช้างขวดละ120 แพงยุนะค่ะ,เบียร์|ช้าง|ขวด|ละ|120| |แพง|ยุ|นะ|ค่ะ,10,10,True
0.18456156904535356,0.6392489958091289,0.17618943514551752,neu,pos,สีนี้เลย,สี|นี้|เลย,3,3,False
